District,Location,House_Size,Bedrooms,Bathrooms,Area_sqft,Budget_BDT,Source
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1180,5500000,house_price_bd
Dhaka,"Rupnagar R/A, Mirpur",Medium,4,4,1250,6800000,house_price_bd
Dhaka,"East Monipur, Mirpur",Small,2,2,850,5100000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1220,7000000,house_price_bd
Dhaka,"Rupnagar R/A, Mirpur",Small,2,2,850,5300000,house_price_bd
Dhaka,"Sector 14, Uttara",Large,4,4,2000,19000000,house_price_bd
Dhaka,"Section 11, Mirpur",Small,2,2,600,2300000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Medium,3,3,1350,12000000,house_price_bd
Dhaka,"Gandaria, Sutrapur",Small,2,2,680,4000000,house_price_bd
Dhaka,"Sector 4, Uttara",Large,3,4,2004,17500000,house_price_bd
Dhaka,"Road No 18, Banani",Medium,2,2,1330,19000000,house_price_bd
Dhaka,"Sector 4, Uttara",Large,3,4,1913,19700000,house_price_bd
Dhaka,"Section 6, Mirpur",Medium,3,3,1420,11500000,house_price_bd
Dhaka,"Block G, Banasree",Medium,3,3,1274,10500000,house_price_bd
Dhaka,"Panthapath Main Road, Kalabagan",Large,,,4372,65580000,house_price_bd
Dhaka,"West Kazipara, Mirpur",Large,3,3,1890,20000000,house_price_bd
Dhaka,"Sector 13, Uttara",Medium,3,4,1500,13500000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Large,3,3,2142,20500000,house_price_bd
Dhaka,"West Monipur, Mirpur",Medium,3,3,1250,8000000,house_price_bd
Dhaka,"West Monipur, Mirpur",Medium,3,3,1150,8200000,house_price_bd
Dhaka,"Uttar Badda, Badda",Medium,3,4,1680,11000000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,3,1400,8400000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,3,1204,7500000,house_price_bd
Dhaka,"Pallabi, Mirpur",Medium,3,3,1350,9500000,house_price_bd
Dhaka,"Block F, Banasree",Large,4,4,2400,20800000,house_price_bd
Dhaka,"Pallabi, Mirpur",Medium,2,2,1050,6300000,house_price_bd
Dhaka,"Block E, Banasree",Medium,3,2,1100,8500000,house_price_bd
Dhaka,"Section 7, Mirpur",Medium,3,3,1700,13600000,house_price_bd
Dhaka,"Gulshan 2, Gulshan",Large,4,4,3660,109800000,house_price_bd
Dhaka,"Shekhertek, Mohammadpur",Medium,3,3,1200,6700000,house_price_bd
Dhaka,"Green Road, Kalabagan",Medium,3,4,1370,9500000,house_price_bd
Dhaka,"West Nakhalpara, Tejgaon",Medium,3,2,1150,6500000,house_price_bd
Dhaka,"North Kafrul Rd, Kafrul",Small,2,2,840,5000000,house_price_bd
Dhaka,"Block N, Bashundhara R-A",Large,,,3600,42000000,house_price_bd
Dhaka,"Monipuri School Road, Ibrahimpur",Medium,3,3,1450,9500000,house_price_bd
Dhaka,"Sector 17, Purbachal",Large,,,2160,29000000,house_price_bd
Dhaka,"Taltola, Agargaon",Medium,2,2,1050,5000000,house_price_bd
Dhaka,"Section 6, Mirpur",Small,2,2,650,3200000,house_price_bd
Dhaka,"Sector 9, Uttara",Medium,3,3,1618,12500000,house_price_bd
Dhaka,"Block I, Bashundhara R-A",Large,,,3600,34000000,house_price_bd
Dhaka,"Block D, Bashundhara R-A",Large,4,4,2280,25000000,house_price_bd
Dhaka,"Block E, Bashundhara R-A",Medium,3,3,1450,12000000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,3,3,1290,6500000,house_price_bd
Dhaka,"Jigatola, Hazaribag",Medium,3,3,1300,6000000,house_price_bd
Dhaka,"Section 10, Mirpur",Small,2,2,772,4300000,house_price_bd
Dhaka,"Sector 24, Purbachal",Large,,,2160,24500000,house_price_bd
Dhaka,"Ranavola, Turag",Medium,3,3,1495,7000000,house_price_bd
Dhaka,"Section 12, Mirpur",Small,2,2,650,3500000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,3,1200,5500000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,3,2,1120,5500000,house_price_bd
Dhaka,"West Shewrapara, Mirpur",Medium,3,2,1000,6000000,house_price_bd
Dhaka,"Section 7, Mirpur",Medium,3,2,1030,6000000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,3,3,1250,6700000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,3,3,1105,7500000,house_price_bd
Dhaka,"Block A, Bashundhara R-A",Large,3,3,2374,26500000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Small,2,2,970,4000000,house_price_bd
Dhaka,"Sector 12, Uttara",Medium,3,3,1239,11000000,house_price_bd
Dhaka,"Section 15, Mirpur",Medium,2,2,1040,6200000,house_price_bd
Dhaka,"Middle Monipur, Mirpur",Medium,3,3,1350,8500000,house_price_bd
Dhaka,"Sector 12, Uttara",Medium,3,3,1660,10500000,house_price_bd
Dhaka,"Taltola, Agargaon",Medium,4,4,1497,9500000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,3,2,1000,6500000,house_price_bd
Dhaka,"Section 1, Mirpur",Small,3,1,700,2000000,house_price_bd
Dhaka,"Sector 12, Uttara",Small,2,2,925,5500000,house_price_bd
Dhaka,"Faydabad, Dakshin Khan",Medium,3,3,1250,7000000,house_price_bd
Dhaka,"South Baridhara Residential Area,D. I. T. Project, Badda",Medium,3,3,1750,11000000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Medium,3,3,1750,16000000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Medium,3,3,1600,14500000,house_price_bd
Dhaka,"Sector 11, Uttara",Medium,3,3,1350,13500000,house_price_bd
Dhaka,"Middle Monipur, Mirpur",Small,2,2,852,4800000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Large,3,3,1850,15725000,house_price_bd
Dhaka,"Madhya Ajampur, Dakshin Khan",Medium,4,4,1675,11500000,house_price_bd
Dhaka,"Rupnagar R/A, Mirpur",Medium,3,3,1250,7500000,house_price_bd
Dhaka,"Merul Badda, Badda",Medium,3,3,1250,7500000,house_price_bd
Dhaka,"Nobodoy Housing Society, Mohammadpur",Small,2,2,700,3000000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,3,1350,13500000,house_price_bd
Dhaka,"Merul Badda, Badda",Medium,3,3,1400,8500000,house_price_bd
Dhaka,"Merul Badda, Badda",Small,2,2,970,8500000,house_price_bd
Dhaka,"Outer Circular Road, Maghbazar",Medium,4,4,1760,14500000,house_price_bd
Dhaka,"Chandrima Model Town, Mohammadpur",Medium,3,3,1360,7500000,house_price_bd
Dhaka,"Block D, Aftab Nagar",Medium,3,3,1600,12800000,house_price_bd
Dhaka,"Block C, Lalmatia",Large,3,4,2060,32960000,house_price_bd
Dhaka,"Babar Road, Mohammadpur",Large,4,4,1960,23520000,house_price_bd
Dhaka,"Section 6, Mirpur",Medium,3,3,1500,11500000,house_price_bd
Dhaka,"Sector 6, Uttara",Large,4,4,2110,28485000,house_price_bd
Dhaka,"2nd Colony, Mirpur",Small,2,2,750,2625000,house_price_bd
Dhaka,"Bash Bari Road, Mohammadpur",Medium,4,4,1800,14400000,house_price_bd
Dhaka,"Amulia Model Town, Demra",Large,,,2184,6000000,house_price_bd
Dhaka,"North Kafrul Road, Ibrahimpur",Medium,3,3,1120,5040000,house_price_bd
Dhaka,"Jhigatola Road, Dhanmondi",Medium,3,3,1255,19452500,house_price_bd
Dhaka,"Manikdi, Cantonment",Medium,3,3,1250,5000000,house_price_bd
Dhaka,"Sector 11, Uttara",Large,4,4,2450,31000000,house_price_bd
Dhaka,"Mirbag Notun Rasta, Maghbazar",Medium,3,3,1300,11050000,house_price_bd
Dhaka,"Block H, Banasree",Medium,3,3,1450,11500000,house_price_bd
Dhaka,"Dorji Bari Road, Khilkhet",Medium,3,3,1680,8400000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,3,1100,6700000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,3,1400,9200000,house_price_bd
Dhaka,"East Rampura, Rampura",Small,3,2,950,7000000,house_price_bd
Dhaka,"East Rampura, Rampura",Small,2,2,950,6700000,house_price_bd
Dhaka,"Darussalam, Mirpur",Medium,3,3,1150,5750000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,3,1350,10150000,house_price_bd
Dhaka,"Block C, Bashundhara R-A",Large,4,4,2050,21525000,house_price_bd
Dhaka,"West Kazipara, Mirpur",Small,2,2,850,4000000,house_price_bd
Dhaka,"Section 2, Mirpur",Medium,3,3,1120,5600000,house_price_bd
Dhaka,"Section 6, Mirpur",Medium,3,3,1100,8000000,house_price_bd
Dhaka,"Manikdi, Cantonment",Medium,3,2,1100,4950000,house_price_bd
Dhaka,"Block J, Banasree",Large,4,4,1940,13968000,house_price_bd
Dhaka,"Uttar Badda, Badda",Medium,3,3,1350,8000000,house_price_bd
Dhaka,"Shahjadpur, Badda",Medium,3,3,1322,9000000,house_price_bd
Dhaka,"Block G, Aftab Nagar",Medium,4,3,1635,10627500,house_price_bd
Dhaka,"Block E, Aftab Nagar",Large,3,3,1850,14800000,house_price_bd
Dhaka,"Block F, Aftab Nagar",Medium,3,3,1325,9275000,house_price_bd
Dhaka,"Shantinagar Road, Shantinagar",Large,,,5000,60000000,house_price_bd
Dhaka,"Taltola, Khilgaon",Medium,3,3,1220,9500000,house_price_bd
Dhaka,"Block I, Bashundhara R-A",Large,3,4,2025,19000000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1275,8600000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,4,4,1570,12500000,house_price_bd
Dhaka,"Baitul Aman Housing Society, Adabor",Small,2,2,800,5600000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Small,2,2,950,6100000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,2,2,1000,6500000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Small,2,2,975,6300000,house_price_bd
Dhaka,"Section 10, Mirpur",Small,2,2,980,5500000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Small,2,2,975,6337500,house_price_bd
Dhaka,"Block D, Banasree",Medium,3,3,1285,11000000,house_price_bd
Dhaka,"Block B, Lalmatia",Medium,3,4,1610,23000000,house_price_bd
Dhaka,"Sector 22, Purbachal",Large,,,3640,24000000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,3,3,1400,6300000,house_price_bd
Dhaka,"Manda Road, Mugdapara",Large,,,3600,39000000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1310,9200000,house_price_bd
Dhaka,"Pallabi, Mirpur",Small,2,2,850,2500000,house_price_bd
Dhaka,"Block H, Aftab Nagar",Medium,3,2,1256,6500000,house_price_bd
Dhaka,"Uttar Badda, Badda",Medium,3,3,1200,6050000,house_price_bd
Dhaka,"Topkhana Road, Shegunbagicha",Medium,3,3,1530,15500000,house_price_bd
Dhaka,"Section 12, Mirpur",Small,2,2,650,4600000,house_price_bd
Dhaka,"Block C, Bashundhara R-A",Large,3,3,2150,18500000,house_price_bd
Dhaka,"Block C, Bashundhara R-A",Medium,3,4,1316,13500000,house_price_bd
Dhaka,"Shahjadpur, Badda",Medium,3,3,1207,12870000,house_price_bd
Dhaka,Agargaon,Medium,3,3,1400,6500000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1430,8580000,house_price_bd
Dhaka,"Arambag Residential Area, Mirpur",Medium,3,3,1310,7205000,house_price_bd
Dhaka,"Taltola, Khilgaon",Small,2,2,850,5500000,house_price_bd
Dhaka,"Sector 3, Uttara",Large,,,3100,46500000,house_price_bd
Dhaka,"Middle Badda, Badda",Medium,4,3,1600,12000000,house_price_bd
Dhaka,"Mirpur DOHS, Mirpur",Medium,3,3,1375,12000000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,2,2,1050,5500000,house_price_bd
Dhaka,"East Shewrapara, Mirpur",Medium,3,3,1250,9000000,house_price_bd
Dhaka,"Baitul Aman Housing Society, Adabor",Medium,3,3,1250,15000000,house_price_bd
Dhaka,"East Rampura, Rampura",Medium,3,3,1350,11000000,house_price_bd
Dhaka,"Katashur, Mohammadpur",Medium,3,3,1350,9000000,house_price_bd
Dhaka,"Pirerbag, Mirpur",Medium,3,3,1250,7000000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Large,4,5,2500,22500000,house_price_bd
Dhaka,"Block D, Bashundhara R-A",Large,4,5,2380,29000000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,3,1100,6100000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Large,4,4,2500,22500000,house_price_bd
Dhaka,"Dhaka Housing Main Road, Adabor",Large,3,4,1900,12350000,house_price_bd
Dhaka,"Free School Street, Kathalbagan",Large,,,5000,72500000,house_price_bd
Dhaka,"Block J, Banasree",Large,,,1910,22920000,house_price_bd
Dhaka,"Section 2, Mirpur",Medium,3,3,1308,6600000,house_price_bd
Dhaka,"Road No 5, Dhanmondi",Large,,,2268,47000000,house_price_bd
Dhaka,"Rupnagar R/A, Mirpur",Small,2,2,780,4000000,house_price_bd
Dhaka,"Block G, Banasree",Medium,3,4,1515,12877500,house_price_bd
Dhaka,"Block G, Banasree",Large,,,2500,35000000,house_price_bd
Dhaka,"Section 2, Mirpur",Medium,3,3,1370,8500000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Medium,3,3,1260,10710000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Medium,3,3,1500,12750000,house_price_bd
Dhaka,"Sector 12, Uttara",Medium,3,3,1750,19200000,house_price_bd
Dhaka,"Mohammadi Housing LTD., Mohammadpur",Medium,3,3,1070,7490000,house_price_bd
Dhaka,"East Bashabo, Bashabo",Small,3,2,970,5000000,house_price_bd
Dhaka,"South Mollartek, Dakshin Khan",Medium,3,3,1475,8850000,house_price_bd
Dhaka,"Baitul Aman Housing Society, Adabor",Small,3,2,900,4000000,house_price_bd
Dhaka,"Middle Monipur, Mirpur",Medium,3,3,1260,8000000,house_price_bd
Dhaka,"Riazbag, Khilgaon",Medium,3,3,1596,10374000,house_price_bd
Dhaka,"Block M, Aftab Nagar",Medium,3,3,1350,10800000,house_price_bd
Dhaka,"Sector 18, Uttara",Medium,3,3,1657,10500000,house_price_bd
Dhaka,"Uttar Badda, Badda",Small,2,2,980,4500000,house_price_bd
Dhaka,"Uttar Badda, Badda",Medium,3,3,1370,7800000,house_price_bd
Dhaka,"1st Colony, Mirpur",Medium,3,3,1420,10500000,house_price_bd
Dhaka,"Block K, Bashundhara R-A",Large,4,4,2456,22104000,house_price_bd
Dhaka,"Shahidbag, Malibagh",Medium,3,3,1599,15990000,house_price_bd
Dhaka,"Pirerbag, Mirpur",Large,8,6,2100,5460000,house_price_bd
Dhaka,"Block H, Aftab Nagar",Medium,3,3,1348,11200000,house_price_bd
Dhaka,"Muslim Modern College Road, Kachukhet",Medium,3,3,1445,6936000,house_price_bd
Dhaka,"West Shewrapara, Mirpur",Medium,3,3,1200,5000000,house_price_bd
Dhaka,"Kutum Goli, Agargaon",Medium,3,2,1150,6325000,house_price_bd
Dhaka,"Srjani road, Ibrahimpur",Medium,3,3,1050,3750000,house_price_bd
Dhaka,"Lichu Bagan Road, Joar Sahara",Medium,3,2,1200,5500000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,4,3,1650,10000000,house_price_bd
Dhaka,"Pallabi, Mirpur",Large,3,3,1850,9800000,house_price_bd
Dhaka,"Pallabi, Mirpur",Medium,3,3,1420,8200000,house_price_bd
Dhaka,"Pallabi, Mirpur",Small,2,2,850,3300000,house_price_bd
Dhaka,"Shahjadpur, Badda",Medium,3,3,1375,14550000,house_price_bd
Dhaka,"Paikpara, Mirpur",Medium,3,2,1050,4410000,house_price_bd
Dhaka,"Section 12, Mirpur",Small,2,2,905,4072500,house_price_bd
Dhaka,"Section 12, Mirpur",Small,2,2,850,3825000,house_price_bd
Dhaka,"Faydabad, Dakshin Khan",Small,2,2,600,2880000,house_price_bd
Dhaka,"Jagannathpur, Badda",Medium,3,3,1422,9811800,house_price_bd
Dhaka,"Uttar Badda, Badda",Medium,3,2,1200,6050000,house_price_bd
Dhaka,"Ashulia, Savar",Medium,3,3,1470,7800000,house_price_bd
Dhaka,"Merul Badda, Badda",Medium,3,3,1396,9674000,house_price_bd
Dhaka,"Section 12, Mirpur",Medium,3,3,1100,6200000,house_price_bd
Dhaka,"East Monipur, Mirpur",Medium,,,1700,11600000,house_price_bd
Dhaka,"Sector 15, Purbachal",Large,,,3600,55000000,house_price_bd
Dhaka,"Pallabi, Mirpur",Medium,3,3,1360,13900000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,3,3,1360,8000000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Large,4,5,2220,24000000,house_price_bd
Dhaka,"Section 12, Mirpur",Medium,3,3,1100,6500000,house_price_bd
Dhaka,"Middle Monipur, Mirpur",Small,2,2,930,5500000,house_price_bd
Dhaka,"Block B, Bashundhara R-A",Large,3,4,2250,21500000,house_price_bd
Dhaka,"Lake Circus Road, Kalabagan",Medium,3,3,1238,11000000,house_price_bd
Dhaka,"Block F, Banasree",Medium,3,3,1700,15000000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1120,6000000,house_price_bd
Dhaka,"Kallyanpur, Mirpur",Medium,3,3,1150,6000000,house_price_bd
Dhaka,"Pirerbag, Mirpur",Medium,3,3,1200,6000000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,4,1635,9000000,house_price_bd
Dhaka,"Block B, Banasree",Medium,3,3,1445,13000000,house_price_bd
Dhaka,"Block L, Bashundhara R-A",Medium,3,3,1550,12000000,house_price_bd
Dhaka,"Bochila, Mohammadpur",Small,3,2,975,4000000,house_price_bd
Dhaka,"Block H, Bashundhara R-A",Large,4,4,2440,25400000,house_price_bd
Dhaka,"Road No 2, Banani DOHS",Large,3,3,2700,67500000,house_price_bd
Dhaka,"Nobodoy Housing Society, Mohammadpur",Medium,3,3,1250,7500000,house_price_bd
Dhaka,"Block C, Aftab Nagar",Medium,3,3,1600,14400000,house_price_bd
Dhaka,"Tajmahal Road, Mohammadpur",Medium,3,3,1600,19200000,house_price_bd
Dhaka,"Block A, Aftab Nagar",Medium,3,3,1550,11500000,house_price_bd
Dhaka,"Iqbal Road, Mohammadpur",Large,4,4,2187,39366000,house_price_bd
Dhaka,"West Shewrapara, Mirpur",Medium,3,3,1150,6000000,house_price_bd
Dhaka,"West Shewrapara, Mirpur",Small,2,1,600,2000000,house_price_bd
Dhaka,"Paikpara, Mirpur",Medium,3,2,1050,4500000,house_price_bd
Dhaka,"Pragati Soroni, Kuril",Small,,,550,8000000,house_price_bd
Dhaka,"Dakkhin Paikpara, Mirpur",Medium,3,3,1300,6500000,house_price_bd
Dhaka,"Road No 9A, Dhanmondi",Large,3,3,2150,23500000,house_price_bd
Dhaka,"Puran Para, Uttar Khan",Medium,3,3,1335,6007500,house_price_bd
Dhaka,"Puran Para, Uttar Khan",Medium,3,3,1186,5337000,house_price_bd
Dhaka,"West Agargaon, Agargaon",Small,2,2,895,5500000,house_price_bd
Dhaka,"West Agargaon, Agargaon",Small,2,2,765,5207500,house_price_bd
Dhaka,"Section 11, Mirpur",Small,2,2,750,4000000,house_price_bd
Dhaka,"2nd Colony, Mirpur",Small,3,3,930,3900000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,3,3,1542,8500000,house_price_bd
Dhaka,"Section 11, Mirpur",Small,2,2,650,2400000,house_price_bd
Dhaka,"Darussalam, Mirpur",Medium,3,3,1250,6250000,house_price_bd
Dhaka,"Darussalam, Mirpur",Medium,3,2,1250,6250000,house_price_bd
Dhaka,"North Ibrahimpur, Ibrahimpur",Medium,3,3,1600,9500000,house_price_bd
Dhaka,"Manikdi, Cantonment",Medium,3,3,1275,5737500,house_price_bd
Dhaka,"Section 1, Mirpur",Small,2,2,875,4000000,house_price_bd
Dhaka,"Section 1, Mirpur",Large,,,3200,20000000,house_price_bd
Dhaka,"Middle Paikpara, Mirpur",Medium,3,3,1300,6500000,house_price_bd
Dhaka,"Block I, Bashundhara R-A",Medium,3,3,1180,7500000,house_price_bd
Dhaka,"Nurjahan Road, Mohammadpur",Small,2,2,956,5800000,house_price_bd
Dhaka,"Shekhertek, Mohammadpur",Medium,3,2,1250,7500000,house_price_bd
Dhaka,"West Monipur, Mirpur",Small,3,2,900,4320000,house_price_bd
Dhaka,"West Monipur, Mirpur",Small,3,2,925,4440000,house_price_bd
Dhaka,"Pirerbag, Mirpur",Medium,4,4,1800,9000000,house_price_bd
Dhaka,"West Shewrapara, Mirpur",Medium,3,2,1225,5512500,house_price_bd
Dhaka,"West Monipur, Mirpur",Medium,3,2,1100,4620000,house_price_bd
Dhaka,"North Ibrahimpur, Ibrahimpur",Medium,3,2,1100,5800000,house_price_bd
Dhaka,"Taltola, Agargaon",Medium,2,2,1300,6500000,house_price_bd
Dhaka,"Pirerbag, Mirpur",Small,3,2,800,5300000,house_price_bd
Dhaka,"PC Culture Housing, Mohammadpur",Small,2,2,830,4700000,house_price_bd
Dhaka,"Block B, Bashundhara R-A",Large,,,4025,50000000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,3,1200,7500000,house_price_bd
Dhaka,"Paikpara, Mirpur",Medium,3,3,1465,8000000,house_price_bd
Dhaka,"Pallabi, Mirpur",Medium,3,2,1050,6000000,house_price_bd
Dhaka,"Sector 5, Uttara",Medium,3,3,1260,7000000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,3,1275,7200000,house_price_bd
Dhaka,"Block C, Bashundhara R-A",Large,4,5,2900,35000000,house_price_bd
Dhaka,"Section 12, Mirpur",Small,2,2,600,3250000,house_price_bd
Dhaka,"School Road, Khilkhet",Medium,3,3,1125,5925000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Large,3,4,2230,21200000,house_price_bd
Dhaka,"Mirpur DOHS, Mirpur",Medium,2,2,1150,8700000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,2,1175,7000000,house_price_bd
Dhaka,"South Banasree Project, Banasree",Medium,3,3,1040,6500000,house_price_bd
Dhaka,"Chandrima Model Town, Mohammadpur",Large,3,3,1920,10500000,house_price_bd
Dhaka,"Sector 10, Uttara",Small,2,2,900,4800000,house_price_bd
Dhaka,Keraniganj,Small,2,2,887,3000000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,2,1245,6800000,house_price_bd
Dhaka,"Section 10, Mirpur",Medium,3,2,1180,6500000,house_price_bd
Dhaka,"Dakkhin Paikpara, Mirpur",Medium,3,3,1250,8200000,house_price_bd
Dhaka,"Dakkhin Paikpara, Mirpur",Medium,3,3,1300,8500000,house_price_bd
Dhaka,"Luxmibazar, Sutrapur",Small,,,307,9210000,house_price_bd
Dhaka,"Luxmibazar, Sutrapur",Medium,,,1000,35000000,house_price_bd
Dhaka,"Ahmed Nagar, Mirpur",Medium,3,2,1000,6000000,house_price_bd
Dhaka,"Dakkhin Paikpara, Mirpur",Medium,3,3,1265,8800000,house_price_bd
Dhaka,"Kadamtali, Shyampur",Medium,3,3,1450,7000000,house_price_bd
Dhaka,"Block F, Bashundhara R-A",Medium,3,3,1650,13200000,house_price_bd
Dhaka,"Block E, Banasree",Medium,3,3,1180,7000000,house_price_bd
Dhaka,"Sector 13, Uttara",Medium,3,4,1650,14000000,house_price_bd
Dhaka,"Bashabo Madartek Road, Bashabo",Medium,4,4,1650,9500000,house_price_bd
Dhaka,"Block I, Bashundhara R-A",Large,4,4,2250,21800000,house_price_bd
Dhaka,"Kazi Nazrul Islam Avenue, Banglamotors",Large,,,3000,120000000,house_price_bd
Dhaka,"Block G, Bashundhara R-A",Large,,,2160,34800000,house_price_bd
Dhaka,"West Mollartek, Dakshin Khan",Medium,3,3,1350,8000000,house_price_bd
Dhaka,"Section 2, Mirpur",Medium,3,3,1133,5200000,house_price_bd
Dhaka,"Middle Paikpara, Mirpur",Small,3,3,980,5500000,house_price_bd
Dhaka,"Section 11, Mirpur",Medium,3,3,1610,13000000,house_price_bd
Dhaka,"Mirpur DOHS, Mirpur",Medium,3,3,1200,10000000,house_price_bd
Dhaka,"Section 11, Mirpur",Medium,3,3,1250,8625000,house_price_bd
Dhaka,"Section 11, Mirpur",Medium,,,1050,19400000,house_price_bd
Dhaka,"Paikpara, Mirpur",Medium,3,2,1100,6500000,house_price_bd
Dhaka,"Block M, Bashundhara R-A",Large,4,4,2350,19500000,house_price_bd
Dhaka,"Sector 10, Uttara",Medium,3,4,1517,11500000,house_price_bd
Dhaka,"Ring Road, Shyamoli",Large,4,5,2200,23000000,house_price_bd
Dhaka,"Section 13, Mirpur",Small,2,2,700,3800000,house_price_bd
Dhaka,"Block G, Bashundhara R-A",Medium,3,3,1722,18200000,house_price_bd
Dhaka,"Section 11, Mirpur",Medium,3,3,1150,7975000,house_price_bd
Dhaka,"Ashkona, Dakshin Khan",Small,2,2,900,4600000,house_price_bd
Dhaka,"Section 1, Mirpur",Medium,3,3,1050,6000000,house_price_bd
Dhaka,"Middle Monipur, Mirpur",Medium,3,3,1200,5000000,house_price_bd
Dhaka,"Block D, Bashundhara R-A",Medium,3,3,1400,12500000,house_price_bd
Dhaka,"Lalkuthi, Mirpur",Medium,3,3,1200,6000000,house_price_bd
Dhaka,"Section 2, Mirpur",Medium,4,4,1740,11300000,house_price_bd
Dhaka,"East Kazipara, Mirpur",Medium,3,3,1200,7700000,house_price_bd
Dhaka,"Manikdi, Cantonment",Medium,3,3,1250,6000000,house_price_bd
Dhaka,"Block D, Bashundhara R-A",Medium,3,3,1450,12000000,house_price_bd
Dhaka,"East Kafrul Road, Kafrul",Small,2,2,880,4400000,house_price_bd
Dhaka,"Sector 12, Uttara",Medium,3,3,1375,8400000,house_price_bd
Dhaka,"1st Colony, Mirpur",Medium,3,3,1115,6700000,house_price_bd
Dhaka,"Baitul Aman Housing Society, Adabor",Medium,3,2,1000,6800000,house_price_bd
Dhaka,"Anando Road, Ibrahimpur",Medium,3,3,1332,5791500,house_price_bd
Dhaka,"Anando Road, Ibrahimpur",Medium,3,3,1332,7326000,house_price_bd
Dhaka,"Ibrahimpur Bazar Road, Ibrahimpur",Medium,3,2,1150,6500000,house_price_bd
Dhaka,"Kutum Goli, Agargaon",Small,2,2,980,5390000,house_price_bd
Dhaka,"PC Culture Housing, Mohammadpur",Small,2,2,900,4950000,house_price_bd
Dhaka,"Lalasarai Road, Kachukhet",Medium,3,3,1250,6000000,house_price_bd
Dhaka,"Block E, Bashundhara R-A",Large,3,4,1851,13882500,house_price_bd
